APMC,Commodity,Year,min_price,max_price,absolute_fluctuation,relative_fluctuation
Latur-Murud,Wheat(Husked),2016,1423,2190,767,53.9002108222066
Dudhani,Pigeon Pea (Tur),2015,11128,11895,767,6.892523364485982
Khed-Chakan,Shevga,2016,2346,3113,767,32.69394714407502
Pathardi,Gram,2015,3500,4267,767,21.914285714285715
Akhadabalapur,Black Gram,2015,5333,6100,767,14.38214888430527
Kamthi,Flower,2016,510,1277,767,150.3921568627451
Mangalwedha,Sorgum(Jawar),2014,1580,2347,767,48.54430379746835
Buldhana,Pigeon Pea (Tur),2016,7389,8156,767,10.380295033157395
Satara,Brinjal,2016,1354,2121,767,56.646971935007386
Taloda,Gram,2015,3150,3917,767,24.349206349206348
Lasalgaon-Vinchur,Soybean,2016,3116,3883,767,24.614890885750963
Patan,Cluster Bean,2014,3550,4317,767,21.6056338028169
Shirur,Tamarind,2015,1490,2257,767,51.47651006711409
Nagpur,Ginger (Dry),2016,1733,2500,767,44.25851125216388
Katol,Ground Nut Pods (Dry),2015,5000,5767,767,15.34
Nandgaon,Green Gram,2016,4751,5518,767,16.143969690591454
Latur,Coriander (Dry),2016,6500,7267,767,11.8
Udgir,Gram,2014,2179,2946,767,35.199632859109684
Mangrulpeer,Gram,2016,3532,4299,767,21.715741789354475
Chandrapur,Chikoo,2016,1550,2317,767,49.483870967741936
Umarga,Pigeon Pea (Tur),2016,8185,8952,767,9.37080024434942
Indapur,Wheat(Husked),2016,1657,2423,766,46.22812311406156
Vaijapur,Onion,2016,229,995,766,334.49781659388645
Pune-Pimpri,Ghevda,2015,1767,2533,766,43.35031126202603
Balapur,Black Gram,2015,4567,5333,766,16.7724983577841
Murtizapur,Gram,2016,7150,7916,766,10.713286713286713
Vadgaon Peth,Cucumber,2014,778,1544,766,98.45758354755785
Nagpur,Potato,2016,669,1435,766,114.49925261584454
Rahata,Brinjal,2014,778,1544,766,98.45758354755785
Nandgaon Khandeshwar,Soybean,2015,2880,3646,766,26.59722222222222
Pune,BRINJAL,2016,617,1383,766,124.14910858995138
Khamgaon,Pigeon Pea (Tur),2014,4270,5036,766,17.939110070257613
Savner,Pigeon Pea (Tur),2015,6892,7658,766,11.114335461404528
Karad,Green Chilli,2016,4119,4885,766,18.596746783199805
Phaltan,Brinjal,2016,1188,1954,766,64.47811447811448
Nagpur,Green Chilli,2016,2638,3404,766,29.037149355572403
Solapur,Carrot,2015,547,1313,766,140.036563071298
Kolhapur,Tomato,2016,194,960,766,394.8453608247423
Pandharpur,Coriander  ,2015,317,1083,766,241.6403785488959
Katol,Mosambi,2016,1267,2033,766,60.45777426992897
Satara,Ladies Finger,2015,2962,3727,765,25.827143821742066
Dondaicha,Pigeon Pea (Tur),2016,6658,7423,765,11.489936917993392
Pathari,Soybean,2015,2922,3687,765,26.18069815195072
Sinner,Ground Nut Pods (Dry),2015,4063,4828,765,18.828451882845187
Nandgaon Khandeshwar,BLACK GRAM,2016,5564,6329,765,13.749101365923796
Pathardi,Onion,2016,173,938,765,442.1965317919075
Ratanagari,Capsicum,2014,3088,3853,765,24.773316062176164
Pathardi,Black Gram,2015,7250,8015,765,10.551724137931034
Jintur,Green Gram,2014,6391,7156,765,11.969957753090283
Lonand,Wheat(Husked),2015,1502,2267,765,50.93209054593875
Jamkhed,Green Gram,2014,5680,6445,765,13.46830985915493
Ratanagari,Capsicum,2015,3219,3984,765,23.76514445479963
Pune-Manjri,Harbara(Pendi),2015,585,1350,765,130.76923076923077
Pimpalgaon Basawant,Onion,2016,264,1029,765,289.77272727272725
Nashik,KANDA PAT,2016,908,1673,765,84.2511013215859
Rahata,Onion,2016,154,919,765,496.75324675324674
Yeotmal,Pigeon Pea (Tur),2016,8123,8888,765,9.417702819155485
Khed-Chakan,Onion,2016,861,1625,764,88.73403019744484
Pune,BOTTLE GOURD,2016,400,1164,764,191.0
Ratanagari,Ladies Finger,2014,3912,4676,764,19.529652351738243
Shirpur,Ground Nut Pods (Dry),2014,2989,3753,764,25.560388089662094
Kurdwadi,Sorgum(Jawar),2015,1057,1821,764,72.28003784295176
Hadgaon,Pigeon Pea (Tur),2016,8280,9044,764,9.227053140096618
Dondaicha-Sindkheda,Green Gram,2016,4351,5115,764,17.55918179728798
Mumbai,Squash Gourd,2016,2786,3550,764,27.422828427853553
Ahmedpur,Pigeon Pea (Tur),2015,7870,8634,764,9.707750952986023
Phaltan,Wheat(Husked),2016,1525,2289,764,50.09836065573771
Kada,Gram,2016,6079,6843,764,12.5678565553545
Mangalwedha,Sorgum(Jawar),2014,1632,2396,764,46.81372549019608
Raver,Pigeon Pea (Tur),2015,4721,5485,764,16.183012073713197
Ratanagari,Capsicum,2016,1357,2121,764,56.30066322770818
Kalyan,Small Gourd,2015,2365,3129,764,32.30443974630021
Junnar,Onion,2014,1029,1793,764,74.24684159378037
Pune,Lentil,2014,6324,7088,764,12.080961416824794
Khed-Chakan,Onion,2015,900,1664,764,84.88888888888889
Aurangabad,Lemon,2014,2632,3396,764,29.027355623100306
Kamthi,SPINACH,2016,907,1671,764,84.23373759647188
Pune,Capsicum,2015,709,1473,764,107.75740479548661
Varora,Pigeon Pea (Tur),2016,7943,8707,764,9.618532040790633
Vadgaon Peth,Bitter Gourd,2014,1529,2293,764,49.9672988881622
Pune,Tamarind,2016,5750,6513,763,13.269565217391305
Aarni,Ground Nut Pods (Dry),2016,5160,5923,763,14.786821705426357
Ramtek,Onion,2015,3053,3816,763,24.99181133311497
Shrirampur,Tomato,2016,1605,2368,763,47.53894080996885
Ratanagari,Green Chilli,2015,2921,3684,763,26.121191372817528
Ahmednagar,Gram,2016,4790,5553,763,15.92901878914405
Karad,Onion,2014,1225,1988,763,62.285714285714285
Pandharpur,CUCUMBER,2016,623,1386,763,122.47191011235955
Mumbai,Split Gram,2016,5354,6117,763,14.251027269331342
Sangrampur-Varvatbakal,Green Gram,2016,3600,4363,763,21.194444444444443
Ratanagari,Green Chilli,2015,2605,3368,763,29.28982725527831
Ambejogai,Pigeon Pea (Tur),2016,5764,6527,763,13.23733518390007
Dindori,Onion,2015,800,1563,763,95.375
Sillod-Bharadi,Green Gram,2014,7170,7933,763,10.641562064156206
Lonar,Green Gram,2015,5430,6193,763,14.051565377532228
Pune,Flower,2015,655,1418,763,116.4885496183206
Palghar(Bevur),Rice(Paddy-Hus),2016,2370,3133,763,32.19409282700422
Kamthi,Pumpkin,2015,655,1418,763,116.4885496183206
Shrirampur,Lemon,2016,3342,4105,763,22.830640335128667
Pune,Gr.Nut Kernels,2015,8106,8869,763,9.412780656303973
Vadgaon Peth,Green Chilli,2015,882,1645,763,86.5079365079365
Pune,Black Gram,2015,8200,8963,763,9.304878048780488
Nagpur,Chikoo,2015,825,1588,763,92.48484848484848
Kurdwadi-Modnimb,Onion,2016,201,963,762,379.1044776119403
Karad,Pomegranate,2016,3857,4619,762,19.756287269898884
Phaltan,Green Chilli,2016,1000,1762,762,76.2
Nashik,Bitter Gourd,2015,2084,2846,762,36.56429942418426
Pune-Moshi,Green-Peas,2016,5694,6456,762,13.38250790305585
Patan,Pavtta,2015,2546,3308,762,29.92930086410055
Mumbai,Ginger (Dry),2016,1638,2400,762,46.52014652014652
Nandura,Black Gram,2016,8801,9563,762,8.658107033291671
Nagpur,Coriander  ,2015,3588,4350,762,21.237458193979933
Satara,Shevga,2015,4357,5119,762,17.48909800321322
Anajngaon Surji,Pigeon Pea (Tur),2015,5140,5902,762,14.82490272373541
Osmanabad,Cabbage,2016,1213,1975,762,62.819455894476505
Kamthi,Potato,2016,1095,1857,762,69.58904109589041
Mumbai,Jaggery,2015,2771,3533,762,27.499097798628654
Amarawati,Ground Nut Pods (Dry),2016,4694,5456,762,16.233489561141884
Shrirampur,Orange,2015,1119,1881,762,68.09651474530831
Nampur,Gram,2016,2963,3725,762,25.71717853526831
Rahata,Brinjal,2016,1315,2077,762,57.946768060836504
Vasai,Wheat(Husked),2016,1491,2253,762,51.10663983903421
Shrirampur,Gram,2015,3374,4136,762,22.58446947243628
Jalgaon,Coriander (Dry),2015,8057,8818,761,9.44520292912995
Pune,Cucumber,2016,478,1239,761,159.20502092050208
Shrirampur,Tomato,2014,1929,2690,761,39.45049248315189
Pulgaon,Cotton,2015,3713,4474,761,20.495556154053325
Pandharpur,Cucumber,2015,360,1121,761,211.38888888888889
Lohara,Pigeon Pea (Tur),2016,7443,8204,761,10.224371893053876
Udgir,Soybean,2016,2587,3348,761,29.416312330885194
Malkapur,Soybean,2016,3225,3986,761,23.5968992248062
Sangli-Phale Bhajipalam,Pineapple,2015,155,916,761,490.96774193548384
Savner,Pigeon Pea (Tur),2016,7818,8579,761,9.733947301100025
Yeola,Gram,2015,3505,4266,761,21.711840228245364
Pune,Capsicum,2016,1287,2048,761,59.12975912975913
Pulgaon,Cotton,2016,4165,4926,761,18.271308523409363
Manchar,Farshi,2015,2521,3282,761,30.18643395477985
Kurdwadi-Modnimb,ONION,2016,125,886,761,608.8
Washim,Pigeon Pea (Tur),2015,8521,9282,761,8.930876657669288
Rahata,Green Chilli,2016,2331,3092,761,32.64693264693265
Chandrapur-Ganjwad,Tomato,2015,709,1470,761,107.3342736248237
Solapur,Potato,2015,428,1189,761,177.80373831775702
Ramtek,Coriander  ,2016,2295,3055,760,33.11546840958606
Kurdwadi,Pigeon Pea (Tur),2014,2640,3400,760,28.78787878787879
Risod,Green Gram,2015,7140,7900,760,10.644257703081232
Aurangabad,Chavli (Shenga ),2014,2240,3000,760,33.92857142857143
Aurangabad,Capsicum,2014,2360,3120,760,32.20338983050848
Aurangabad,Bor,2014,683,1443,760,111.27379209370424
Barshi,Pigeon Pea (Tur),2015,5718,6478,760,13.29136061559986
Patan,Tomato,2016,3737,4497,760,20.337168852020337
Pandharpur,Cabbage,2016,590,1350,760,128.8135593220339
Aurangabad,Ground Nut Pods (Dry),2016,3300,4060,760,23.03030303030303
Ahmednagar,Cucumber,2015,680,1440,760,111.76470588235294
Nagpur,Gram,2015,3207,3967,760,23.69816027439975
Shrirampur,Tomato,2016,3320,4080,760,22.89156626506024
Nashik,Carrot,2015,863,1623,760,88.0648899188876
Ausa,Gram,2014,2102,2862,760,36.15604186489058
Aurangabad,Flower,2016,1516,2276,760,50.13192612137203
Beed,Wheat(Husked),2016,1652,2412,760,46.00484261501211
Dondaicha-Sindkheda,Matki,2016,4477,5237,760,16.975653339289703
Manchar,Cluster Bean,2015,4500,5260,760,16.88888888888889
Osmanabad,Chikoo,2015,780,1540,760,97.43589743589743
Karanja,Pigeon Pea (Tur),2016,5912,6672,760,12.855209742895806
Kolhapur,Maize(Corn.),2015,430,1190,760,176.74418604651163
Satara,Shevga,2016,1740,2500,760,43.67816091954023
Chandrapur-Ganjwad,Spinach,2016,1240,2000,760,61.29032258064516
Kalyan,Chikoo,2016,2000,2760,760,38.0
Palus,Bitter Gourd,2016,3180,3940,760,23.89937106918239
Vadgaon Peth,Ladies Finger,2015,813,1573,760,93.4809348093481
Akluj,Shevga,2016,753,1513,760,100.92961487383798
Jalna,Gram,2015,2911,3671,760,26.107866712469942
Pune-Moshi,Garlic,2016,6759,7519,760,11.244266903388075
Babhulgaon,Pigeon Pea (Tur),2016,8087,8846,759,9.385433411648325
Ahmednagar,Sorgum(Jawar),2016,1695,2454,759,44.7787610619469
Lasalgaon,Onion,2016,711,1470,759,106.75105485232068
Kolhapur,Orange,2016,935,1694,759,81.17647058823529
Bhokar,Cotton,2015,3778,4537,759,20.089994706193753
Kille Dharur,Pigeon Pea (Tur),2015,5824,6583,759,13.032280219780219
Akluj,Ladies Finger,2014,2153,2912,759,35.25313516024152
Kolhapur,Onion,2016,279,1038,759,272.0430107526882
Nashik,Kanda Pat,2016,519,1278,759,146.242774566474
Sangali,Lentil,2016,5559,6318,759,13.65353480841878
Aurangabad,Wal Bhaji,2016,3000,3759,759,25.3
Nashik,Squash Gourd,2014,537,1296,759,141.34078212290504
Mumbai,Potato,2014,1629,2388,759,46.59300184162063
Kamthi,Cabbage,2015,676,1434,758,112.1301775147929
Vadgaon Peth,Ladies Finger,2015,863,1621,758,87.83314020857473
Rahata,Potato,2015,588,1346,758,128.91156462585033
Lasalgaon,Wheat(Husked),2015,1318,2076,758,57.51138088012139
Pune,Parwar,2016,2500,3258,758,30.32
Hinganghat,Soybean,2016,3000,3758,758,25.266666666666666
Baramati,Soybean,2016,2920,3678,758,25.958904109589042
Umared,Wheat(Husked),2016,1600,2358,758,47.375
Pune-Manjri,Chavli (Pala),2016,553,1311,758,137.07052441229658
Karanja,Sesamum,2014,7479,8237,758,10.135044792084503
Chalisgaon,Ladies Finger,2016,1000,1758,758,75.8
Shahada,Sorgum(Jawar),2016,1601,2359,758,47.345409119300434
Chikhali,Green Gram,2016,3517,4275,758,21.552459482513505
Mumbai,Green-Peas,2015,4667,5425,758,16.24169702164131
Shrirampur,Gram,2015,3340,4098,758,22.694610778443113
Phaltan,GREEN CHILLI,2016,1100,1858,758,68.9090909090909
Mumbai,Melon,2015,940,1698,758,80.63829787234043
Dhadgaon,Maize,2016,1485,2243,758,51.043771043771045
Majalgaon,Sorgum(Jawar),2015,1104,1862,758,68.65942028985508
Ghoti,Tomato,2015,1971,2729,758,38.45763571790969
Karad,Brinjal,2014,2057,2814,757,36.801166747690814
Kamthi,Ladies Finger,2016,790,1547,757,95.82278481012658
Khamgaon,Lemon,2016,150,907,757,504.6666666666667
Nira-Saswad,Sorgum(Jawar),2016,1600,2357,757,47.3125
Jalgaon Jamod-Aasalgaon,Pigeon Pea (Tur),2016,7214,7971,757,10.493484890490713
Gadhinglaj,Jaggery,2016,2786,3543,757,27.17157214644652
Manchar,Flower,2016,667,1424,757,113.49325337331334
Manchar,Shepu,2015,415,1172,757,182.40963855421685
Bhiwapur,Pigeon Pea (Tur),2016,7743,8500,757,9.776572387963322
Digras,Black Gram,2016,6029,6786,757,12.555979432741749
Bhivandi,Wheat(Husked),2014,1388,2145,757,54.538904899135446
Barshi,Pigeon Pea (Tur),2015,5853,6610,757,12.933538356398428
Dhule,Gram,2015,3561,4318,757,21.25807357483853
Pune-Manjri,Tomato,2016,1023,1780,757,73.9980449657869
Aurangabad,Chikoo,2015,1200,1957,757,63.083333333333336
Indapur,Sorgum(Jawar),2015,1618,2374,756,46.72435105067985
Nandurbar,Sunflower,2016,4148,4904,756,18.225650916104147
Pune,Bottle Gourd,2016,820,1576,756,92.1951219512195
Raver,Pigeon Pea (Tur),2015,4427,5183,756,17.077027332279197
Bhivandi,Onion,2014,1433,2189,756,52.75645498953245
Indapur-Bhigwan,Sorgum(Jawar),2016,1600,2356,756,47.25
Karanja,Green Gram,2016,4275,5031,756,17.68421052631579
Lonand,Gram,2015,3344,4100,756,22.607655502392344
Kalyan,Shevga,2016,4022,4778,756,18.79661859771258
Indapur,Onion,2016,109,865,756,693.5779816513761
Mantha,Sorgum(Jawar),2014,1400,2156,756,54.0
Solapur,Potato,2016,710,1466,756,106.47887323943662
Katol,Pigeon Pea (Tur),2016,7689,8445,756,9.83222785797893
Chikhali,Gram,2015,2390,3146,756,31.631799163179917
Solapur,Cabbage,2015,464,1220,756,162.93103448275863
Aurangabad,Brinjal,2015,1311,2067,756,57.66590389016018
Khamgaon,Gram,2014,2144,2900,756,35.26119402985075
Khed-Chakan,WALVAD,2016,1248,2004,756,60.57692307692308
Malkapur,Pigeon Pea (Tur),2015,3911,4667,756,19.33009460496037
Partur,Wheat(Husked),2016,1708,2464,756,44.26229508196721
Manora,Gram,2016,6200,6956,756,12.193548387096774
Patan,Ginger (Fresh),2015,2941,3697,756,25.705542332539952
Majalgaon,Gram,2016,4491,5247,756,16.83366733466934
Indapur-Bhigwan,WHEAT(HUSKED),2016,1700,2456,756,44.470588235294116
Pune,Gr.Nut Kernels,2014,6700,7455,755,11.26865671641791
Pusad,Soybean,2016,2359,3114,755,32.00508690122933
Vadgaon Peth,CAPSICUM,2016,927,1682,755,81.44552319309601
Pune-Manjri,Chavli (Pala),2016,767,1522,755,98.4354628422425
Kalamb (Os),Gram,2015,2273,3028,755,33.2160140783106
Ahmednagar,Cucumber,2015,789,1544,755,95.69074778200253
Pune,Sweet Potato,2015,925,1680,755,81.62162162162163
Ratanagari,Cabbage,2016,1750,2505,755,43.142857142857146
Manchar,Bottle Gourd,2016,706,1461,755,106.94050991501416
Sangali,Sorgum(Jawar),2016,1724,2479,755,43.793503480278424
Pune-Pimpri,Tomato,2015,1535,2290,755,49.185667752442995
Pune,Lentil,2016,6595,7350,755,11.448066717210008
Nandura,Gram,2016,5730,6485,755,13.176265270506109
Gadhinglaj,Jaggery,2016,2292,3047,755,32.94066317626527
Kalyan,Shevga,2015,3835,4590,755,19.687092568448502
Mantha,Green Gram,2014,6040,6795,755,12.5
Washim,Pigeon Pea (Tur),2016,8924,9679,755,8.46033168982519
Dondaicha,Gram,2014,2147,2902,755,35.16534699580811
Aurangabad,Bitter Gourd,2015,1545,2300,755,48.86731391585761
Jalkot,Black Gram,2016,6609,7364,755,11.423816008473294
Pune,Beet Root,2014,665,1420,755,113.53383458646617
Satara,Green Chilli,2015,2077,2831,754,36.30235917188252
Sangamner,Gram,2016,5818,6572,754,12.959779993124785
Satara,Green Chilli,2014,1981,2735,754,38.06158505805149
Ahmednagar,Maize(Corn.),2016,991,1745,754,76.08476286579213
Khed-Chakan,Farshi,2016,1267,2021,754,59.51065509076559
Khed-Chakan,Ladies Finger,2016,1069,1823,754,70.533208606174
Raver,Pigeon Pea (Tur),2016,7301,8055,754,10.327352417477059
Shrirampur,Brinjal,2016,1414,2168,754,53.323903818953326
Jalna,Pigeon Pea (Tur),2014,4452,5206,754,16.936208445642407
Pune-Manjri,Green-Peas,2015,2441,3195,754,30.88897992625973
Latur-Murud,Pigeon Pea (Tur),2016,7194,7948,754,10.480956352515985
Sengaon,Turmeric,2016,8150,8904,754,9.251533742331288
Osmanabad,Wheat(Husked),2015,1796,2550,754,41.98218262806236
Nagpur,Ginger (Fresh),2015,3281,4035,754,22.980798537031394
Amarawati-Fruit And Vegetables,Chikoo,2016,2069,2823,754,36.44272595456742
Mumbai,Split Lentil,2016,6400,7154,754,11.78125
Akluj,Ground Nut Pods (Dry),2015,2200,2954,754,34.27272727272727
Osmanabad,CAPSICUM,2016,708,1462,754,106.49717514124293
Ghatanji,Cotton,2016,4225,4978,753,17.82248520710059
Jalgaon,Mango(Raw),2016,1400,2153,753,53.785714285714285
Lasalgaon,Pigeon Pea (Tur),2016,7183,7936,753,10.483085061951831
Karmala,Sorgum(Jawar),2016,1584,2337,753,47.53787878787879
Murbad,Brinjal,2016,5047,5800,753,14.919754309490786
Hingoli,Green Gram,2015,7448,8201,753,10.110096670247046
Pune-Manjri,Ghevda,2015,1989,2742,753,37.85822021116139
Pune,Wal Bhaji,2015,1506,2259,753,50.0
Khed-Chakan,Chavli (Shenga ),2016,1362,2115,753,55.286343612334804
Dhule,Green Gram,2015,7256,8009,753,10.377618522601985
Indapur,Wheat(Husked),2016,1665,2418,753,45.22522522522522
Hingoli-Kanegaon Naka,BLACK GRAM,2016,6069,6822,753,12.40731586752348
Daryapur,Gram,2014,2261,3014,753,33.30384785493145
Kopargaon,Gram,2015,3421,4174,753,22.011107863197896
Kalmeshwar,Coriander  ,2015,5485,6238,753,13.728350045578852
Sindi,Pigeon Pea (Tur),2016,7725,8478,753,9.74757281553398
Pune-Manjri,Bottle Gourd,2015,586,1338,752,128.32764505119454
Jalna,Pigeon Pea (Tur),2014,3967,4719,752,18.956390219309302
Mandhal,Chillies(Red),2015,6274,7026,752,11.985973860376156
Kolhapur-Laxmipuri,Split Gram,2016,9987,10739,752,7.529788725342946
Chandur Bajar,Soybean,2015,3157,3909,752,23.820082356667722
Latur,GREEN GRAM,2016,4282,5034,752,17.56188696870621
Kurdwadi-Modnimb,Sorgum(Jawar),2015,1141,1893,752,65.90709903593338
Nira,Jaggery,2016,3529,4281,752,21.30915273448569
Vita,Ladies Finger,2016,1444,2196,752,52.0775623268698
Aurangabad,Tomato,2015,620,1372,752,121.29032258064517
Daryapur,Sunflower,2014,2550,3301,751,29.45098039215686
Sonpeth,Wheat(Husked),2016,1500,2251,751,50.06666666666667
Shrirampur,Soybean,2016,2500,3251,751,30.04
Mangalwedha,Gram,2015,2435,3186,751,30.84188911704312
Karanja,Pigeon Pea (Tur),2016,7749,8500,751,9.691573106207253
Indapur-Bhigwan,Chillies(Red),2016,7800,8551,751,9.628205128205128
Lonand,Sorgum(Jawar),2015,1555,2306,751,48.29581993569132
Devala,Onion,2015,678,1429,751,110.7669616519174
Khamgaon,Sesamum,2015,6400,7151,751,11.734375
Nagpur,Orange,2014,656,1407,751,114.48170731707317
Rahata,Ladies Finger,2014,3100,3850,750,24.193548387096776
Jalgaon Jamod,Ground Nut Pods (Dry),2016,5000,5750,750,15.0
Kolhapur,Beet Root,2015,667,1417,750,112.44377811094452
Pune-Manjri,Walvad,2016,1250,2000,750,60.0
Pune-Pimpri,Ghevda,2015,2750,3500,750,27.272727272727273
Solapur,Guava,2015,1186,1936,750,63.23777403035413
Pathardi,Gram,2016,5750,6500,750,13.043478260869565
Ratanagari,Cluster Bean,2015,2750,3500,750,27.272727272727273
Chandrapur,Water Melon,2016,500,1250,750,150.0
Jalgaon,Custard Apple,2014,3867,4617,750,19.39487975174554
Akhadabalapur,Turmeric,2016,8500,9250,750,8.823529411764707
Amarawati-Fruit And Vegetables,Ginger (Fresh),2016,2000,2750,750,37.5
Chandrapur,Water Melon,2016,471,1221,750,159.23566878980893
Ratanagari,Capsicum,2015,2750,3500,750,27.272727272727273
Hingoli,Turmeric,2016,8100,8850,750,9.25925925925926
Rahata,Cucumber,2015,1417,2167,750,52.928722653493296
Akhadabalapur,Turmeric,2015,6750,7500,750,11.11111111111111
Satara,Cucumber,2015,2114,2864,750,35.47776726584674
Nira-Saswad,Wheat(Husked),2016,1620,2370,750,46.2962962962963
Ratanagari,Ginger (Fresh),2014,5000,5750,750,15.0
Shrigonda,Gram,2016,6000,6750,750,12.5
Kalyan,Guava,2015,2514,3264,750,29.832935560859188
Mumbai,Lentil,2014,5100,5850,750,14.705882352941176
Akhadabalapur,Pigeon Pea (Tur),2015,6750,7500,750,11.11111111111111
Ratanagari,Maize(Corn.),2015,2667,3417,750,28.1214848143982
Rahata,Flower,2016,1200,1950,750,62.5
Nira-Saswad,Gram,2016,4525,5275,750,16.574585635359117
Ratanagari,Bitter Gourd,2015,3083,3833,750,24.32695426532598
Rahata,Capsicum,2015,2292,3042,750,32.72251308900523
Shrirampur,Shevga,2015,2375,3125,750,31.57894736842105
Shrirampur,Shevga,2015,2875,3625,750,26.08695652173913
Aurangabad,Bitter Gourd,2015,3150,3900,750,23.80952380952381
Aurangabad,Chavli (Shenga ),2015,2500,3250,750,30.0
Pune-Manjri,Goosefoot,2016,0,750,750,inf
Kolhapur,Potato,2016,975,1725,750,76.92307692307692
Sindi,Pigeon Pea (Tur),2016,6500,7250,750,11.538461538461538
Katol,Gram,2015,3792,4542,750,19.77848101265823
Nashik-Devlali,Guava,2016,1250,2000,750,60.0
Sailu,Sorgum(Jawar),2015,1150,1900,750,65.21739130434783
Lonar,Black Gram,2014,4575,5325,750,16.39344262295082
Nandura,Black Gram,2016,9400,10150,750,7.9787234042553195
Pune-Pimpri,Potato,2015,1800,2550,750,41.666666666666664
Baramati,Bajri,2015,1250,2000,750,60.0
Kalyan,Cluster Bean,2016,3583,4333,750,20.932179737650014
Kolhapur,Snake Gourd,2016,600,1350,750,125.0
Bhivandi,Onion,2015,2050,2800,750,36.58536585365854
Chandrapur,Kharbuj,2015,1183,1933,750,63.39814032121724
Satara,Carrot,2016,2917,3667,750,25.711347274597188
Pune-Pimpri,Ginger (Fresh),2016,2500,3250,750,30.0
Satara,Cabbage,2016,2077,2827,750,36.10977371208474
Chandrapur,Chavli (Pala),2015,900,1650,750,83.33333333333333
Chandrapur,Banana,2015,840,1590,750,89.28571428571429
Khamgaon,Gram,2014,2090,2840,750,35.88516746411483
Kalyan,Lemon,2016,4000,4750,750,18.75
Sangali,Horse Gram,2016,2875,3625,750,26.08695652173913
